"region","chrom","start","end","n_bins","observed","expected","resid","contrib","contrib_share","p_val","padj","class"
190,"chr1",213000001,214000000,500,331,391.224654443429,-3.04481709286942,9.27091112902981,0.000528119835003769,0.00198110147523043,0.0122146622139476,"all"
191,"chr1",214000001,215000000,500,286,382.48378254437,-4.93341679957381,24.3386013183171,0.00138645467889382,2.9095203531207e-07,6.72709262290085e-06,"all"
192,"chr1",215000001,216000000,500,327,382.845220803661,-2.85413425149363,8.14608232554911,0.000464043673142871,0.00382240210106076,0.020445572432353,"all"
193,"chr1",216000001,217000000,500,337,454.505945654779,-5.51175693866925,30.3794645509686,0.0017305740053879,9.18327768511215e-09,3.60663796208446e-07,"all"
194,"chr1",217000001,218000000,500,323,377.145063707155,-2.78807630269582,7.77336946965397,0.00044281198952304,0.00475424237774712,0.0240820015848074,"all"
195,"chr1",218000001,219000000,500,358,386.499038218395,-1.44962608416721,2.10141578389796,0.000119707690174207,0.151759781280751,0.313469231218958,"all"
196,"chr1",219000001,220000000,500,290,422.967636027978,-6.46535503830971,41.8008157713968,0.00238119421284143,8.973394001686e-12,8.29894212994637e-10,"all"
197,"chr1",220000001,221000000,500,274,364.073714638139,-4.72066748865768,22.2847015384696,0.00126945375010152,9.54721099487045e-07,1.96919812390601e-05,"all"
198,"chr1",221000001,222000000,500,333,445.791564453721,-5.34208381190888,28.5378594534589,0.00162566649773275,2.68621468147439e-08,9.39192377047203e-07,"all"
199,"chr1",222000001,223000000,500,304,375.804049789056,-3.70397640464102,13.7194412061374,0.000781531494077372,0.000147110920982204,0.00146446878630548,"all"
200,"chr1",223000001,224000000,476,252,327.441765687011,-4.16912395476581,17.3815945502021,0.000990147000461624,1.65358006481513e-05,0.000233537637725368,"all"
201,"chr1",224000001,225000000,482,243,312.404676497951,-3.92672033147239,15.4191325615986,0.000878354848946208,5.18859744112364e-05,0.000622414596807593,"all"
202,"chr1",225000001,226000000,500,346,361.616709767298,-0.821230922635997,0.674420228293572,3.84185216245168e-05,0.428509298235687,0.628029726198263,"all"
203,"chr1",226000001,227000000,500,295,354.013881445598,-3.13649091568114,9.8375752641503,0.000560400003088359,0.00140819072910289,0.0090319526182058,"all"
204,"chr1",227000001,228000000,500,294,374.07831022279,-4.14031740639988,17.1422282257379,0.00097651143627358,1.98935967860566e-05,0.00027289445926136,"all"
205,"chr1",228000001,229000000,481,292,377.243968208,-4.3888678687682,19.2621611695059,0.00109727396121853,5.75893902511977e-06,9.82790368155857e-05,"all"
206,"chr1",229000001,230000000,500,283,385.996356015986,-5.24240123642801,27.4827707237019,0.00156556309709407,4.52580742483116e-08,1.41037933554249e-06,"all"
207,"chr1",230000001,231000000,500,300,414.004890028707,-5.60300157539847,31.3936266539178,0.0017883460102127,4.65105364952479e-09,2.05147243279809e-07,"all"
208,"chr1",231000001,232000000,500,314,379.602302996259,-3.36708954653941,11.337292014415,0.000645831753180548,0.000591096765024547,0.00455557641216499,"all"
209,"chr1",232000001,233000000,500,292,380.69821478849,-4.54594794968567,20.6656427612513,0.00117722365077412,2.53445120034801e-06,4.81210039165415e-05,"all"
210,"chr1",233000001,234000000,500,369,396.37882646746,-1.37518018307309,1.89112053591693,0.00010772816732903,0.174685621791527,0.346033854325982,"all"
211,"chr1",234000001,235000000,500,331,379.463707560232,-2.48789193661348,6.18960628826635,0.000352592512882776,0.0121318983016391,0.049266504859489,"all"
212,"chr1",235000001,236000000,476,329,325.045894727299,0.219318812109708,0.0481007413452134,2.74007109217662e-06,0.841105731672391,0.928826666574014,"all"
213,"chr1",236000001,237000000,500,349,362.051290164313,-0.685911991599588,0.470475260220114,2.6800744106238e-05,0.512668479928066,0.702591337376805,"all"
214,"chr1",237000001,238000000,500,479,477.524575677967,0.0675179231219695,0.00455866994270418,2.5968580482224e-07,0.958330980417893,0.995123115124266,"all"
215,"chr1",238000001,239000000,500,551,493.825901622416,2.57283770635109,6.61949386322196,0.000377081169067261,0.0120350329424695,0.0491516231425357,"all"
216,"chr1",239000001,240000000,500,443,497.29631898445,-2.43479704127441,5.92823663219861,0.000337703523255288,0.0142721787549775,0.0555955658838594,"all"
217,"chr1",240000001,241000000,500,567,504.000577440158,2.80621571129081,7.87484661829536,0.000448592661374088,0.00621023263506259,0.0295831533957696,"all"
218,"chr1",241000001,242000000,500,449,422.744211847231,1.27698626048608,1.63069390947022,9.28928976262537e-05,0.211925375399675,0.395309076949166,"all"
219,"chr1",242000001,243000000,500,448,429.210235317495,0.906956183627836,0.82256951902077,4.68578840437918e-05,0.37634460284875,0.578851918652021,"all"
220,"chr1",243000001,244000000,500,324,415.473919796579,-4.48771642051426,20.1395986709533,0.00114725741398182,3.57778740268023e-06,6.53344998948039e-05,"all"
221,"chr1",244000001,245000000,500,352,411.045065161921,-2.9123186201511,8.48159974527882,0.000483156509182654,0.00315524705909774,0.0177027266505543,"all"
222,"chr1",245000001,246000000,500,359,435.062907625035,-3.64667360830891,13.2982284055367,0.000757536998643351,0.000193208272527686,0.00184131242635198,"all"
223,"chr1",246000001,247000000,500,309,364.274088539881,-2.89605929661767,8.38715944952566,0.00047777669346479,0.00330620848166327,0.0183699606917221,"all"
224,"chr1",247000001,248000000,500,366,534.274484771862,-7.28007833466578,52.9995405588701,0.00301913244832875,1.45709730077629e-14,2.13419889053125e-12,"all"
225,"chr1",248000001,248910000,455,372,436.953585358113,-3.10731638411717,9.655415111003,0.000550023203150846,0.00159897360474983,0.0100974830943123,"all"
226,"chr1",249058001,249226000,84,65,57.508261355213,0.987910268009583,0.975966697638765,5.55961937454249e-05,0.354562428425952,0.558332532298945,"all"
227,"chr2",10001,1000000,495,329,290.56820292697,2.25458518478384,5.08315435544676,0.000289563194181774,0.0286059465204876,0.0948130042476741,"all"
228,"chr2",1000001,2000000,500,268,296.082925993393,-1.63205831892258,2.66361435636439,0.000151733476334601,0.105434043165275,0.245955575064966,"all"
229,"chr2",2000001,3000000,500,382,359.359387051534,1.19432819062682,1.42641982692592,8.12563720175642e-05,0.244033690517751,0.433484876526884,"all"
230,"chr2",3000001,4000000,476,246,253.01342107195,-0.440918310288159,0.194408956347366,1.1074556159635e-05,0.688617488975588,0.837460143687586,"all"
231,"chr2",4000001,5000000,500,350,353.123401340809,-0.166212829565237,0.0276267047120826,1.57376233373189e-06,0.895858119041365,0.962678121173761,"all"
232,"chr2",5000001,6000000,451,220,325.984184701501,-5.87006348268569,34.45764529076,0.00196288861928492,5.65495108890531e-10,3.308723422835e-08,"all"
233,"chr2",6000001,7000000,500,295,372.79513443286,-4.02918601492392,16.2343399428585,0.000924793346920451,3.38038888763377e-05,0.00043876949112356,"all"
234,"chr2",7000001,8000000,500,219,280.616846385329,-3.67826146290615,13.5296073895005,0.000770717561927109,0.000154206210257782,0.00152451449934159,"all"
235,"chr2",8000001,9000000,500,213,245.671262713993,-2.0844368430781,4.34487695278141,0.000247507032208465,0.0366999963690315,0.11289580428113,"all"
236,"chr2",9000001,10000000,500,167,206.125090149211,-2.72514692440599,7.42642575959942,0.000423048251918452,0.00561142800321575,0.0275007933080676,"all"
237,"chr2",10000001,11000000,500,221,220.268049842925,0.0493180339162904,0.00243226846936837,1.38554798428115e-07,0.978571634988914,1,"all"
238,"chr2",11000001,12000000,500,222,221.850881178856,0.0100115629560277,0.000100231392822506,5.70970705067681e-09,1,1,"all"
239,"chr2",12000001,13000000,500,233,240.236233536535,-0.466867152620719,0.217964938196178,1.24164287193225e-05,0.670214258341837,0.824679947925341,"all"
240,"chr2",13000001,14000000,492,280,297.671128937141,-1.02422633541788,1.04903958616354,5.97588096192967e-05,0.319593953432184,0.522690167992054,"all"
241,"chr2",14000001,15000000,500,241,286.292464173474,-2.67683123429432,7.16542545689366,0.000408180302600149,0.00670576481991622,0.0313628511234907,"all"
242,"chr2",15000001,16000000,500,213,259.568808186087,-2.89047269971143,8.35483242777705,0.000475935176363135,0.00327908661452329,0.0182546433472588,"all"
243,"chr2",16000001,17000000,476,255,255.57756305023,-0.0361275107499396,0.001305197032987,7.43508844076944e-08,1,1,"all"
244,"chr2",17000001,18000000,500,216,253.427102953032,-2.35103818200292,5.5273805332356,0.000314868652561543,0.0178391689667253,0.0654026821324827,"all"
245,"chr2",18000001,19000000,500,257,245.57109489847,0.729316439909487,0.531902469522248,3.02999608703598e-05,0.482122119851064,0.676575681651004,"all"
246,"chr2",19000001,20000000,500,165,211.787046630365,-3.21496267123885,10.3359849774593,0.0005887920404937,0.000978720126097565,0.00681065679981,"all"
247,"chr2",20000001,21000000,500,205,208.927591422065,-0.271724253334418,0.073834069850147,4.20597676368805e-06,0.821033120978416,0.91770056836067,"all"
248,"chr2",21000001,22000000,488,299,265.662800973635,2.04533162842452,4.18338147023371,0.000238307400542287,0.0471241076564601,0.13592033868317,"all"
249,"chr2",22000001,23000000,500,385,329.502804770421,3.05732408090856,9.34723053570337,0.000532467389618311,0.00307824961734389,0.0173942316097124,"all"
250,"chr2",23000001,24000000,500,332,264.794832590538,4.1299796756213,17.056732121045,0.000971641128698045,7.72119035500955e-05,0.000873422432847565,"all"
251,"chr2",24000001,25000000,500,203,202.397008602552,0.0423846959087645,0.00179646244727844,1.02335944983483e-07,0.984873253334826,1,"all"
252,"chr2",25000001,26000000,500,239,212.145170898174,1.84376606676044,3.39947330893727,0.000193651870676873,0.0742593148783684,0.192149328299894,"all"
253,"chr2",26000001,27000000,500,189,217.886528894659,-1.95695197778721,3.82966104336527,0.000218157625522841,0.0504978959504381,0.143628440168558,"all"
254,"chr2",27000001,28000000,500,243,220.442940551967,1.51926798542747,2.30817521154486,0.000131485794105377,0.140792011941553,0.299889077441629,"all"
255,"chr2",28000001,29000000,500,213,214.832451984555,-0.125020911542642,0.0156302283229531,8.90379973241425e-07,0.936545048985573,0.988299396372739,"all"
256,"chr2",29000001,30000000,500,250,250.133010855323,-0.008410108153122,7.07299191472092e-05,4.02914802115712e-09,1,1,"all"
257,"chr2",30000001,31000000,500,266,268.902534978845,-0.17700275006741,0.0313299735314262,1.7847199937317e-06,0.891388662599336,0.960034295894927,"all"
258,"chr2",31000001,32000000,500,238,253.928707637622,-0.999596300043485,0.999192763060625,5.69192725310656e-05,0.333190390687933,0.538476240192955,"all"
259,"chr2",32000001,33000000,500,221,213.540266965568,0.510485481185166,0.26059542650085,1.48448854412401e-05,0.627628701855171,0.794793060167304,"all"
260,"chr2",33000001,34000000,500,220,236.921020394665,-1.09932157574664,1.20850792690208,6.8842964631359e-05,0.285264062164491,0.483936133861299,"all"
261,"chr2",34000001,35000000,500,360,331.995783627108,1.53694080292319,2.36218703169017,0.000134562591320494,0.134036271381791,0.290029297338786,"all"
262,"chr2",35000001,36000000,500,296,310.714444087277,-0.834762897321889,0.696829094745235,3.96950484608076e-05,0.42189749279946,0.62093434900208,"all"
263,"chr2",36000001,37000000,500,245,260.216142271497,-0.943273086303231,0.889764115344023,5.0685641491737e-05,0.362480682755955,0.56603056506608,"all"
264,"chr2",37000001,38000000,500,213,225.432266117119,-0.828022731306871,0.68562164356089,3.90566131238799e-05,0.429128089857829,0.628029726198263,"all"
265,"chr2",38000001,39000000,500,216,222.082833596621,-0.40817691686018,0.166608395457482,9.49089006405524e-06,0.715130631062822,0.856066605117792,"all"
266,"chr2",39000001,40000000,500,175,216.223260940633,-2.80343916954377,7.85927117733224,0.000447705402376879,0.00434084566579072,0.0225456603692427,"all"
267,"chr2",40000001,41000000,500,290,263.182900348005,1.65303851105065,2.73253631901657,0.00015565963364939,0.108194062024396,0.249752315478215,"all"
268,"chr2",41000001,42000000,500,280,274.133576139261,0.354317271263056,0.125540728715298,7.15145987407544e-06,0.739053136926883,0.872320026171006,"all"
269,"chr2",42000001,43000000,500,232,220.764614202035,0.756176642563202,0.571803114758156,3.25729113803209e-05,0.466663408006552,0.661093438489263,"all"
270,"chr2",43000001,44000000,500,233,218.410303873329,0.98721031610554,0.974584208225201,5.55174398806942e-05,0.339800910587701,0.545775468154027,"all"
271,"chr2",44000001,45000000,500,235,227.417113026195,0.502832119807837,0.252840140710443,1.44031035931527e-05,0.632457799480823,0.798635771342629,"all"
272,"chr2",45000001,46000000,500,238,245.694091613274,-0.490862660249369,0.240946151227087,1.37255594255878e-05,0.652320557457369,0.814548361598553,"all"
273,"chr2",46000001,47000000,500,246,221.087033621522,1.67549758257006,2.80729214919812,0.00015991811872724,0.104379597138807,0.244890593287201,"all"
274,"chr2",47000001,48000000,500,224,224.350602611132,-0.0234073110323197,0.000547902209763757,3.12113901850029e-08,1,1,"all"
275,"chr2",48000001,49000000,500,266,243.510508303158,1.44118849365966,2.077024274257,0.000118318221559117,0.161744121662293,0.327756028731225,"all"
276,"chr2",49000001,50000000,500,292,321.648831502038,-1.65316648796978,2.73295943694634,0.000155683736670997,0.100720921524356,0.239903499466297,"all"
277,"chr2",50000001,51000000,500,259,337.7672057877,-4.28584735264109,18.3684875301407,0.00104636561268621,9.33975108903455e-06,0.000144740899309525,"all"
278,"chr2",51000001,52000000,500,264,343.517372376604,-4.29030006516864,18.4066746491861,0.00104854095173637,9.19040336866071e-06,0.00014464492715217,"all"
279,"chr2",52000001,53000000,500,287,342.500872401219,-2.99894822983422,8.99369048522581,0.000512327889786327,0.00230329107594731,0.0138729737704642,"all"
280,"chr2",53000001,54000000,500,277,287.059532334754,-0.593733842876254,0.352519876176604,2.00813853407545e-05,0.577184463866785,0.756511123368822,"all"
281,"chr2",54000001,55000000,500,219,225.381122046613,-0.425048299250229,0.180666056695512,1.02916883491688e-05,0.702232128245463,0.846467582676905,"all"
282,"chr2",55000001,56000000,500,233,222.381287405804,0.712070093902439,0.507043818630228,2.88838814338521e-05,0.493603110158492,0.686022328733152,"all"
283,"chr2",56000001,57000000,500,265,266.994975599126,-0.12209167269727,0.0149063765420172,8.49145570517189e-07,0.935152928818257,0.987871572189367,"all"
284,"chr2",57000001,58000000,500,279,274.543867671359,0.26893802134273,0.072327659323743,4.12016370091785e-06,0.803955816452765,0.906199837360493,"all"
285,"chr2",58000001,59000000,500,244,286.474153911324,-2.50947003205559,6.29743984178506,0.000358735278971197,0.011263767705929,0.0468017710331862,"all"
286,"chr2",59000001,60000000,500,284,327.635514834441,-2.41070805132245,5.8115133087109,0.000331054349135994,0.0151385728279807,0.0578697177304275,"all"
287,"chr2",60000001,61000000,500,256,278.478868735411,-1.34703328823932,1.81449867962484,0.000103363383594241,0.185216371837735,0.3601987161886,"all"
288,"chr2",61000001,62000000,500,235,217.089522864663,1.21559169293993,1.47766316394455,8.41754618798952e-05,0.23898063748696,0.428848504587323,"all"
289,"chr2",62000001,63000000,489,288,219.165010444409,4.64968616330863,21.6195814172637,0.00123156501146729,1.01734663898251e-05,0.000155145362444833,"all"
290,"chr2",63000001,64000000,500,208,248.892446058346,-2.59201333521641,6.71853312993968,0.000382722966348013,0.00869431485918386,0.0381724359897092,"all"
291,"chr2",64000001,65000000,500,205,226.2795176453,-1.41461792614008,2.00114387695686,0.000113995675226352,0.163888816888836,0.330893829591756,"all"
292,"chr2",65000001,66000000,500,227,226.36917646997,0.0419275261918131,0.00175791745256518,1.00140219453934e-07,0.984221665901322,1,"all"
293,"chr2",66000001,67000000,500,255,255.426789263296,-0.0267042425042596,0.000713116567726306,4.06228685449045e-08,1,1,"all"
294,"chr2",67000001,68000000,500,306,278.608425074084,1.64104269728507,2.69302113431266,0.000153408640997695,0.110489979042636,0.253825937432081,"all"
